"ID","EventType","Framespan","DetectionScore","DetectionDecision"
"65","Embrace","65245:65325","0.505000","1"
"66","Embrace","65525:65725","0.379000","0"
"67","Embrace","65845:66165","0.526111","1"
"68","Embrace","66285:66445","0.528750","1"
"69","Embrace","66885:67885","0.644417","1"
"70","Embrace","68205:68365","0.200500","0"
"71","Embrace","68725:68845","0.685333","1"
"72","Embrace","68965:69205","0.443600","0"
"73","Embrace","69485:69685","0.352800","0"
"74","Embrace","69925:70805","0.417211","0"
"75","Embrace","70925:71165","0.485000","0"
"76","Embrace","71605:71725","0.364000","0"
"77","Embrace","72725:73485","0.603150","1"
"78","Embrace","73605:74405","0.249381","0"
"79","Embrace","74565:75205","0.391000","0"
"80","Embrace","75325:75445","0.355000","0"
"81","Embrace","75645:75725","0.167000","0"
"82","Embrace","75845:76205","0.249750","0"
"83","Embrace","77285:77685","0.382778","0"
"84","Embrace","77845:77925","0.188000","0"
"85","Embrace","78565:79325","0.455000","0"
"86","Embrace","79445:80005","0.474462","0"
"87","Embrace","80165:82125","0.624918","1"
"88","Embrace","82245:82525","0.465857","0"
"89","Embrace","82645:83365","0.404412","0"
"90","Embrace","83565:83645","0.456500","0"
"91","Embrace","83765:84165","0.526273","1"
"92","Embrace","84445:84565","0.165667","0"
"93","Embrace","84685:84845","0.367000","0"
"94","Embrace","84965:85045","0.284000","0"
"95","Embrace","85325:86005","0.428765","0"
"96","Embrace","87045:88165","0.566214","1"
"97","Embrace","89405:89485","0.598667","1"
"98","Embrace","90285:90765","0.250455","0"
"99","Embrace","91045:91125","0.153500","0"
"100","Embrace","92005:92285","0.425600","0"
"101","Embrace","92445:92525","0.283000","0"
"102","Embrace","92645:93285","0.475214","0"
"103","Embrace","93965:94085","0.681750","1"
"1","CellToEar","605:685","0.140500","0"
"2","CellToEar","845:965","0.214333","0"
"3","CellToEar","1805:1885","0.123500","0"
"4","CellToEar","2005:2125","0.274500","0"
"5","CellToEar","2485:4565","0.228000","0"
"6","CellToEar","4685:5765","0.351185","0"
"7","CellToEar","5965:6045","0.273500","0"
"8","CellToEar","6405:6525","0.233750","0"
"9","CellToEar","6685:6805","0.184333","0"
"10","CellToEar","6925:7245","0.420714","0"
"11","CellToEar","7365:7765","0.299400","0"
"12","CellToEar","8165:8885","0.336882","0"
"13","CellToEar","9165:10845","0.238568","0"
"14","CellToEar","10965:11365","0.280778","0"
"15","CellToEar","11965:12045","0.363000","0"
"16","CellToEar","12365:12645","0.280143","0"
"17","CellToEar","12805:13045","0.379600","0"
"18","CellToEar","13205:13365","0.403400","0"
"19","CellToEar","13485:13565","0.495000","0"
"20","CellToEar","13765:14125","0.201625","0"
"21","CellToEar","14765:14845","0.246000","0"
"22","CellToEar","15205:15325","0.168667","0"
"23","CellToEar","15445:15725","0.314833","0"
"24","CellToEar","15885:16285","0.161000","0"
"25","CellToEar","16565:16645","0.143000","0"
"26","CellToEar","17245:17525","0.263167","0"
"27","CellToEar","17685:17925","0.193500","0"
"28","CellToEar","18205:18325","0.259333","0"
"29","CellToEar","18525:18965","0.283556","0"
"30","CellToEar","19125:19285","0.298000","0"
"31","CellToEar","19565:20005","0.404111","0"
"32","CellToEar","20725:21125","0.371545","0"
"33","CellToEar","21245:23725","0.240944","0"
"34","CellToEar","24165:24245","0.460000","0"
"35","CellToEar","24405:24485","0.133000","0"
"36","CellToEar","24725:24845","0.129000","0"
"37","CellToEar","25285:25365","0.142500","0"
"38","CellToEar","26645:26805","0.293250","0"
"39","CellToEar","27005:28045","0.307125","0"
"40","CellToEar","28165:28805","0.323353","0"
"41","CellToEar","29365:29565","0.427000","0"
"42","CellToEar","29885:30005","0.338000","0"
"43","CellToEar","30165:30325","0.518750","1"
"44","CellToEar","30445:30525","0.200000","0"
"45","CellToEar","30765:31005","0.365000","0"
"46","CellToEar","31325:31525","0.377400","0"
"47","CellToEar","31645:31805","0.201250","0"
"48","CellToEar","31965:32205","0.473000","0"
"49","CellToEar","32405:46365","0.276333","0"
"50","CellToEar","46685:50765","0.223337","0"
"51","CellToEar","51165:53045","0.297717","0"
"52","CellToEar","53165:54165","0.276360","0"
"53","CellToEar","54285:58845","0.331982","0"
"54","CellToEar","59045:60365","0.301147","0"
"55","CellToEar","60525:60645","0.349000","0"
"56","CellToEar","60765:60965","0.171000","0"
"57","CellToEar","61085:61165","0.130667","0"
"58","CellToEar","61285:61525","0.328200","0"
"59","CellToEar","61645:61725","0.178333","0"
"60","CellToEar","62045:62205","0.223600","0"
"61","CellToEar","62325:68645","0.288571","0"
"62","CellToEar","68765:69165","0.187636","0"
"63","CellToEar","69285:76485","0.247890","0"
"64","CellToEar","76605:79245","0.233597","0"
"65","CellToEar","79365:82285","0.244958","0"
"66","CellToEar","82565:84845","0.324527","0"
"67","CellToEar","85045:85485","0.338273","0"
"68","CellToEar","85965:86325","0.241750","0"
"69","CellToEar","86445:86525","0.378000","0"
"70","CellToEar","86645:87005","0.296667","0"
"71","CellToEar","87245:87405","0.147250","0"
"72","CellToEar","87525:93245","0.356731","0"
"1","Pointing","5:1085","0.261120","0"
"2","Pointing","1525:2045","0.453273","0"
"3","Pointing","2205:5645","0.454357","0"
"4","Pointing","6165:6245","0.484667","0"
"5","Pointing","6365:6605","0.398500","0"
"6","Pointing","7245:7885","0.345769","0"
"7","Pointing","8885:9725","0.276167","0"
"8","Pointing","10165:11245","0.296560","0"
"9","Pointing","11365:11565","0.334750","0"
"10","Pointing","11725:12005","0.261857","0"
"11","Pointing","12165:12685","0.412375","0"
"12","Pointing","13005:13085","0.373333","0"
"13","Pointing","13245:13325","0.316500","0"
"14","Pointing","13445:13925","0.458364","0"
"15","Pointing","14925:15045","0.242333","0"
"16","Pointing","15165:15565","0.234100","0"
"17","Pointing","16045:16525","0.276667","0"
"18","Pointing","16725:16925","0.557000","1"
"19","Pointing","17245:17365","0.200333","0"
"20","Pointing","17645:18085","0.325600","0"
"21","Pointing","18245:19125","0.573900","1"
"22","Pointing","21365:22125","0.529533","1"
"23","Pointing","22405:22605","0.462750","0"
"24","Pointing","22965:23085","0.434667","0"
"25","Pointing","23485:23565","0.124000","0"
"26","Pointing","23765:23845","0.376333","0"
"27","Pointing","25205:25365","0.629200","1"
"28","Pointing","25725:25845","0.530000","1"
"29","Pointing","26125:26205","0.475000","0"
"30","Pointing","27245:27365","0.166000","0"
"31","Pointing","28365:28925","0.430583","0"
"32","Pointing","29365:29485","0.193250","0"
"33","Pointing","29925:30205","0.140833","0"
"34","Pointing","30325:30525","0.168250","0"
"35","Pointing","31365:31525","0.455000","0"
"36","Pointing","32325:32405","0.132500","0"
"37","Pointing","32525:33645","0.442429","0"
"38","Pointing","33805:34725","0.423435","0"
"39","Pointing","34845:36005","0.298346","0"
"40","Pointing","36285:36685","0.409700","0"
"41","Pointing","36805:36965","0.275600","0"
"42","Pointing","37125:37365","0.264571","0"
"43","Pointing","37725:37845","0.136333","0"
"44","Pointing","38445:40645","0.269625","0"
"45","Pointing","40765:43725","0.224043","0"
"46","Pointing","43845:44245","0.503111","1"
"47","Pointing","44845:45525","0.439067","0"
"48","Pointing","45645:45765","0.989667","1"
"49","Pointing","46085:46205","0.344750","0"
"50","Pointing","46325:46565","0.345500","0"
"51","Pointing","46685:46925","0.226500","0"
"52","Pointing","47085:47365","0.275714","0"
"53","Pointing","47525:47725","0.401200","0"
"54","Pointing","48325:48885","0.435929","0"
"55","Pointing","49005:49125","0.500333","1"
"56","Pointing","49365:49645","0.534286","1"
"57","Pointing","50405:50565","0.357000","0"
"58","Pointing","50765:51525","0.595812","1"
"59","Pointing","51685:52925","0.520577","1"
"60","Pointing","53045:53205","0.272000","0"
"61","Pointing","53565:54445","0.260412","0"
"62","Pointing","54685:55045","0.252444","0"
"63","Pointing","55165:56165","0.402750","0"
"64","Pointing","56525:56605","0.214500","0"
"65","Pointing","56965:57085","0.399333","0"
"66","Pointing","57525:57885","0.313600","0"
"67","Pointing","58565:58845","0.412000","0"
"68","Pointing","59085:59165","0.153000","0"
"69","Pointing","59405:59485","0.110500","0"
"70","Pointing","60325:60605","0.284000","0"
"71","Pointing","60845:61285","0.419000","0"
"72","Pointing","61405:61725","0.286125","0"
"73","Pointing","61925:62125","0.421667","0"
"74","Pointing","62365:62525","0.267750","0"
"75","Pointing","62645:63005","0.188125","0"
"76","Pointing","63125:63245","0.213000","0"
"77","Pointing","63485:63645","0.244000","0"
"78","Pointing","63765:64085","0.261571","0"
"79","Pointing","66365:66485","0.542500","1"
"80","Pointing","66605:66765","0.184500","0"
"81","Pointing","66885:67005","0.182333","0"
"82","Pointing","67325:67485","0.377600","0"
"83","Pointing","67605:68045","0.224600","0"
"84","Pointing","68165:68805","0.300625","0"
"85","Pointing","68925:69045","0.143000","0"
"86","Pointing","69285:69605","0.305778","0"
"87","Pointing","69885:71085","0.330310","0"
"88","Pointing","71205:71485","0.579500","1"
"89","Pointing","71605:72085","0.357385","0"
"90","Pointing","72205:72485","0.223429","0"
"91","Pointing","72685:73005","0.364143","0"
"92","Pointing","73125:74685","0.343229","0"
"93","Pointing","74925:75045","0.189500","0"
"94","Pointing","75165:75245","0.263500","0"
"95","Pointing","75485:76165","0.202400","0"
"96","Pointing","76405:76605","0.415000","0"
"97","Pointing","76765:78725","0.315587","0"
"98","Pointing","78845:80405","0.277028","0"
"99","Pointing","80565:82285","0.289306","0"
"100","Pointing","82445:83205","0.300737","0"
"101","Pointing","83325:83445","0.172000","0"
"102","Pointing","83565:83885","0.237500","0"
"103","Pointing","84005:84205","0.135600","0"
"104","Pointing","84325:84925","0.355538","0"
"105","Pointing","85045:85485","0.308636","0"
"106","Pointing","85605:86285","0.305000","0"
"107","Pointing","86445:86685","0.247800","0"
"108","Pointing","86845:87125","0.327286","0"
"109","Pointing","87245:87565","0.415500","0"
"110","Pointing","88245:88565","0.507571","1"
"111","Pointing","88685:88925","0.462167","0"
"112","Pointing","89165:89965","0.481563","0"
"113","Pointing","91045:91125","0.415000","0"
"114","Pointing","91245:91325","0.350333","0"
"115","Pointing","91805:92005","0.450000","0"
"116","Pointing","92165:92285","0.191500","0"
"117","Pointing","92565:92685","0.180333","0"
"118","Pointing","92805:93005","0.396667","0"
