"ID","EventType","Framespan","DetectionScore","DetectionDecision"
"51","Embrace","47355:47435","0.816500","1"
"52","Embrace","47835:47915","0.344500","0"
"53","Embrace","48035:49235","0.480724","0"
"54","Embrace","49475:50475","0.592250","1"
"55","Embrace","50595:52875","0.626196","1"
"56","Embrace","53035:56915","0.487906","0"
"57","Embrace","57035:57595","0.392769","0"
"58","Embrace","57715:57795","0.308500","0"
"59","Embrace","57915:61035","0.568959","1"
"60","Embrace","61195:61555","0.415556","0"
"61","Embrace","61675:62635","0.540300","1"
"62","Embrace","63355:63435","0.428333","0"
"63","Embrace","63555:63995","0.458700","0"
"64","Embrace","64115:65235","0.621875","1"
"65","Embrace","65835:65915","0.489000","0"
"66","Embrace","66155:66235","0.304500","0"
"67","Embrace","66555:66795","0.334000","0"
"68","Embrace","67195:67315","0.309667","0"
"69","Embrace","67635:67995","0.321556","0"
"70","Embrace","68235:68355","0.440250","0"
"71","Embrace","69555:69675","0.245250","0"
"72","Embrace","69795:69995","0.289000","0"
"73","Embrace","70155:70395","0.213333","0"
"74","Embrace","73475:74315","0.543136","1"
"75","Embrace","75155:75275","0.457750","0"
"76","Embrace","77595:77755","0.681000","1"
"77","Embrace","77875:77995","0.327500","0"
"78","Embrace","78315:78395","0.219000","0"
"79","Embrace","79795:80275","0.395000","0"
"80","Embrace","80435:80755","0.411857","0"
"81","Embrace","81795:81915","0.143667","0"
"82","Embrace","82355:82515","0.598200","1"
"83","Embrace","84075:84155","0.318667","0"
"84","Embrace","84315:84395","0.559500","1"
"85","Embrace","85835:86035","0.487800","0"
"86","Embrace","87275:87475","0.462600","0"
"87","Embrace","87595:87675","0.992000","1"
"88","Embrace","87995:88155","0.648800","1"
"89","Embrace","88395:89275","0.617682","1"
"90","Embrace","89675:91035","0.530706","1"
"91","Embrace","91235:91555","0.541111","1"
"92","Embrace","91755:92875","0.466704","0"
"93","Embrace","93795:94275","0.410385","0"
"94","Embrace","94675:94835","0.475600","0"
"95","Embrace","95475:95635","0.489000","0"
"96","Embrace","97235:97355","0.282667","0"
"97","Embrace","97635:97715","0.445667","0"
"98","Embrace","98395:98515","0.658000","1"
"99","Embrace","99275:99875","0.659533","1"
"100","Embrace","100035:100315","0.398714","0"
"101","Embrace","100435:101635","0.497643","0"
"102","Embrace","101835:102395","0.576636","1"
"103","Embrace","102755:102835","0.653333","1"
"104","Embrace","103035:103115","0.244000","0"
"105","Embrace","103235:103595","0.472500","0"
"106","Embrace","103715:104315","0.214727","0"
"107","Embrace","104715:105035","0.266333","0"
"108","Embrace","105515:105955","0.284000","0"
"109","Embrace","106075:106555","0.399545","0"
"110","Embrace","106715:107355","0.435867","0"
"111","Embrace","113635:113875","0.782400","1"
"112","Embrace","114755:114835","0.697000","1"
"113","Embrace","116995:117435","0.558200","1"
"114","Embrace","117555:118835","0.467929","0"
"115","Embrace","119155:119235","0.223333","0"
"116","Embrace","119355:119875","0.625214","1"
"117","Embrace","120075:120275","0.476800","0"
"118","Embrace","120435:120715","0.631286","1"
"119","Embrace","121195:121555","0.353000","0"
"120","Embrace","121955:122235","0.325250","0"
"121","Embrace","122475:122715","0.274000","0"
"122","Embrace","123115:123395","0.452667","0"
"123","Embrace","123955:124155","0.363250","0"
"124","Embrace","124515:124635","0.336333","0"
"125","Embrace","125715:125875","0.551750","1"
"126","Embrace","126035:126875","0.620444","1"
"127","Embrace","127035:128515","0.610528","1"
"128","Embrace","128675:128955","0.612286","1"
"129","Embrace","129795:130235","0.457300","0"
"130","Embrace","130875:130955","0.162000","0"
"131","Embrace","131355:131435","0.181500","0"
"132","Embrace","132355:132435","0.539667","1"
"133","Embrace","133595:133675","0.753333","1"
"134","Embrace","134115:134195","0.572000","1"
"135","Embrace","135555:135635","0.693000","1"
"136","Embrace","136075:136155","0.436667","0"
"137","Embrace","136595:136715","0.313500","0"
"138","Embrace","137475:137595","0.461000","0"
"139","Embrace","137995:138115","0.375000","0"
"140","Embrace","139435:139555","0.588667","1"
"141","Embrace","139715:139875","0.680200","1"
"142","Embrace","140275:141795","0.683865","1"
"143","Embrace","141995:142515","0.480091","0"
"144","Embrace","144115:144235","0.480667","0"
"145","Embrace","145275:145515","0.651286","1"
"146","Embrace","145715:145835","0.700667","1"
"147","Embrace","146115:146195","0.213333","0"
"148","Embrace","147555:147635","0.616000","1"
"149","Embrace","149915:149995","0.215000","0"
"150","Embrace","150115:150315","0.520000","1"
"151","Embrace","153755:153875","0.489333","0"
"152","Embrace","155235:155355","0.558750","1"
"153","Embrace","156435:156755","0.774889","1"
"154","Embrace","156875:156955","0.640667","1"
"155","Embrace","157075:157875","0.715238","1"
"156","Embrace","158515:159435","0.736100","1"
"157","Embrace","162595:162675","0.447000","0"
"158","Embrace","163635:163715","0.702000","1"
"159","Embrace","173115:173355","0.479600","0"
"160","Embrace","176475:176635","0.308250","0"
"161","Embrace","177755:177875","0.255750","0"
"162","Embrace","179195:179275","0.363667","0"
"163","Embrace","180675:180755","0.484500","0"
"164","Embrace","181195:181355","0.253750","0"
"165","Embrace","181875:183075","0.400962","0"
"166","Embrace","183195:183315","0.508333","1"
"167","Embrace","183435:183955","0.421231","0"
"168","Embrace","184075:184195","0.346000","0"
"169","Embrace","184315:184395","0.322667","0"
"170","Embrace","184955:185235","0.484400","0"
"171","Embrace","185555:186275","0.303438","0"
"172","Embrace","186395:186515","0.340500","0"
"173","Embrace","187235:187395","0.375000","0"
"174","Embrace","187995:188195","0.571333","1"
"1","CellToEar","195:555","0.175286","0"
"2","CellToEar","755:1395","0.186706","0"
"3","CellToEar","1515:3955","0.379649","0"
"4","CellToEar","4115:4795","0.164750","0"
"5","CellToEar","4955:5035","0.129000","0"
"6","CellToEar","5155:6115","0.253211","0"
"7","CellToEar","6395:6595","0.255200","0"
"8","CellToEar","7835:7995","0.392400","0"
"9","CellToEar","8155:8875","0.189294","0"
"10","CellToEar","9035:9715","0.211118","0"
"11","CellToEar","10515:10835","0.451000","0"
"12","CellToEar","11035:11115","0.230000","0"
"13","CellToEar","11395:11995","0.233154","0"
"14","CellToEar","12155:12235","0.208000","0"
"15","CellToEar","12395:12555","0.247250","0"
"16","CellToEar","12675:13355","0.270267","0"
"17","CellToEar","13515:15075","0.284744","0"
"18","CellToEar","15275:15595","0.302125","0"
"19","CellToEar","15715:18715","0.252875","0"
"20","CellToEar","19115:19315","0.359400","0"
"21","CellToEar","19595:21275","0.260909","0"
"22","CellToEar","21395:21595","0.235500","0"
"23","CellToEar","21835:21915","0.193000","0"
"24","CellToEar","22035:22395","0.161625","0"
"25","CellToEar","22595:24875","0.290846","0"
"26","CellToEar","25035:25195","0.244600","0"
"27","CellToEar","25355:26755","0.289829","0"
"28","CellToEar","27115:27675","0.426214","0"
"29","CellToEar","28075:28155","0.137500","0"
"30","CellToEar","28515:28715","0.318250","0"
"31","CellToEar","28955:29155","0.144250","0"
"32","CellToEar","29355:29435","0.167000","0"
"33","CellToEar","29555:29835","0.256600","0"
"34","CellToEar","30155:30235","0.156000","0"
"35","CellToEar","30515:30675","0.181250","0"
"36","CellToEar","31355:31715","0.173556","0"
"37","CellToEar","32195:32675","0.360846","0"
"38","CellToEar","32835:33075","0.401800","0"
"39","CellToEar","33195:33435","0.181000","0"
"40","CellToEar","33595:33955","0.158000","0"
"41","CellToEar","34155:34315","0.219500","0"
"42","CellToEar","34715:34795","0.132500","0"
"43","CellToEar","35075:35595","0.261667","0"
"44","CellToEar","35875:36275","0.159000","0"
"45","CellToEar","36595:36915","0.226667","0"
"46","CellToEar","37035:37435","0.235800","0"
"47","CellToEar","37755:37835","0.150000","0"
"48","CellToEar","37995:38515","0.202000","0"
"49","CellToEar","38715:39035","0.220889","0"
"50","CellToEar","39195:39635","0.178111","0"
"51","CellToEar","39875:40035","0.198600","0"
"52","CellToEar","40195:40355","0.190000","0"
"53","CellToEar","41115:41235","0.339500","0"
"54","CellToEar","41435:41635","0.165200","0"
"55","CellToEar","41795:42675","0.226500","0"
"56","CellToEar","42795:42875","0.141667","0"
"57","CellToEar","43395:43595","0.251750","0"
"58","CellToEar","43875:44435","0.297818","0"
"59","CellToEar","44595:44675","0.115333","0"
"60","CellToEar","46555:46675","0.262250","0"
"61","CellToEar","46955:47075","0.188333","0"
"62","CellToEar","47315:48635","0.390867","0"
"63","CellToEar","49355:49435","0.330500","0"
"64","CellToEar","49555:49875","0.264429","0"
"65","CellToEar","50035:50115","0.219000","0"
"66","CellToEar","50315:51035","0.269278","0"
"67","CellToEar","51195:51515","0.258625","0"
"68","CellToEar","52115:52475","0.222167","0"
"69","CellToEar","53355:53475","0.227000","0"
"70","CellToEar","53595:53675","0.288000","0"
"71","CellToEar","54195:54435","0.284857","0"
"72","CellToEar","54595:54795","0.312000","0"
"73","CellToEar","54955:55555","0.166692","0"
"74","CellToEar","55675:55875","0.203600","0"
"75","CellToEar","56035:56875","0.302625","0"
"76","CellToEar","57035:57235","0.222000","0"
"77","CellToEar","57355:57675","0.157143","0"
"78","CellToEar","58435:58515","0.414000","0"
"79","CellToEar","58635:58955","0.223429","0"
"80","CellToEar","59115:59395","0.171143","0"
"81","CellToEar","59795:59875","0.116000","0"
"82","CellToEar","60035:60115","0.312000","0"
"83","CellToEar","60235:60515","0.267375","0"
"84","CellToEar","60915:62955","0.217413","0"
"85","CellToEar","63115:69675","0.262228","0"
"86","CellToEar","69795:69955","0.216400","0"
"87","CellToEar","70075:70875","0.239786","0"
"88","CellToEar","70995:71115","0.144500","0"
"89","CellToEar","71435:71515","0.453500","0"
"90","CellToEar","71635:72155","0.185500","0"
"91","CellToEar","73355:73515","0.247250","0"
"92","CellToEar","73635:74035","0.242889","0"
"93","CellToEar","74315:74395","0.324667","0"
"94","CellToEar","74995:75115","0.483000","0"
"95","CellToEar","75475:75555","0.413500","0"
"96","CellToEar","77595:77715","0.225667","0"
"97","CellToEar","78355:78835","0.295769","0"
"98","CellToEar","78955:79195","0.266500","0"
"99","CellToEar","79435:79635","0.275800","0"
"100","CellToEar","79795:80435","0.249933","0"
"101","CellToEar","80755:82635","0.223600","0"
"102","CellToEar","82955:83195","0.271167","0"
"103","CellToEar","83435:83675","0.144400","0"
"104","CellToEar","83835:84195","0.240375","0"
"105","CellToEar","84635:85195","0.276000","0"
"106","CellToEar","85435:85595","0.521400","1"
"107","CellToEar","85755:86075","0.418500","0"
"108","CellToEar","86315:86435","0.170750","0"
"109","CellToEar","86675:86755","0.446000","0"
"110","CellToEar","86875:86995","0.319500","0"
"111","CellToEar","87275:87635","0.404111","0"
"112","CellToEar","87995:89115","0.211273","0"
"113","CellToEar","89275:89515","0.159600","0"
"114","CellToEar","89635:90995","0.342440","0"
"115","CellToEar","91115:91195","0.268000","0"
"116","CellToEar","91395:91875","0.318545","0"
"117","CellToEar","92075:92275","0.196200","0"
"118","CellToEar","92435:93155","0.183562","0"
"119","CellToEar","93315:93795","0.230917","0"
"120","CellToEar","93915:94075","0.406400","0"
"121","CellToEar","94795:94875","0.328333","0"
"122","CellToEar","95435:95755","0.380250","0"
"123","CellToEar","96075:96275","0.608667","1"
"124","CellToEar","96475:96555","0.730667","1"
"125","CellToEar","97835:98195","0.194889","0"
"126","CellToEar","98475:98555","0.548667","1"
"127","CellToEar","98995:99355","0.384778","0"
"128","CellToEar","100235:100635","0.203300","0"
"129","CellToEar","100755:100955","0.269667","0"
"130","CellToEar","101115:104635","0.306450","0"
"131","CellToEar","104755:104995","0.166429","0"
"132","CellToEar","105355:105995","0.234412","0"
"133","CellToEar","106435:106555","0.160750","0"
"134","CellToEar","106675:106955","0.475333","0"
"135","CellToEar","107235:107435","0.271000","0"
"136","CellToEar","107675:107755","0.594000","1"
"137","CellToEar","107875:108395","0.354167","0"
"138","CellToEar","108515:109155","0.250625","0"
"139","CellToEar","109355:110195","0.335611","0"
"140","CellToEar","110355:110475","0.156667","0"
"141","CellToEar","111395:111595","0.196500","0"
"142","CellToEar","111835:112635","0.245842","0"
"143","CellToEar","112835:114275","0.417382","0"
"144","CellToEar","114475:114675","0.298200","0"
"145","CellToEar","115435:116115","0.364687","0"
"146","CellToEar","116355:116795","0.401455","0"
"147","CellToEar","116915:118875","0.232229","0"
"148","CellToEar","119075:119155","0.583000","1"
"149","CellToEar","119395:119915","0.270167","0"
"150","CellToEar","120035:121795","0.252487","0"
"151","CellToEar","121995:124635","0.315778","0"
"152","CellToEar","124875:125435","0.328333","0"
"153","CellToEar","125595:126035","0.301636","0"
"154","CellToEar","126155:127995","0.305122","0"
"155","CellToEar","128115:128515","0.178500","0"
"156","CellToEar","128635:135115","0.297128","0"
"157","CellToEar","135235:136275","0.348955","0"
"158","CellToEar","136515:136755","0.246143","0"
"159","CellToEar","137195:137475","0.247333","0"
"160","CellToEar","137955:138035","0.174500","0"
"161","CellToEar","138235:138315","0.813000","1"
"162","CellToEar","138635:138755","0.303750","0"
"163","CellToEar","138915:139675","0.311111","0"
"164","CellToEar","139795:140995","0.317241","0"
"165","CellToEar","141115:141315","0.332000","0"
"166","CellToEar","141595:141755","0.235750","0"
"167","CellToEar","141955:142075","0.350333","0"
"168","CellToEar","142235:143275","0.410440","0"
"169","CellToEar","144115:144315","0.258800","0"
"170","CellToEar","144595:144675","0.493000","0"
"171","CellToEar","145435:145795","0.371500","0"
"172","CellToEar","146115:146195","0.163333","0"
"173","CellToEar","146315:146435","0.346500","0"
"174","CellToEar","146555:146635","0.229667","0"
"175","CellToEar","146995:147155","0.203800","0"
"176","CellToEar","147275:147395","0.290000","0"
"177","CellToEar","147515:148995","0.259342","0"
"178","CellToEar","149115:149515","0.272600","0"
"179","CellToEar","149675:150675","0.277333","0"
"180","CellToEar","151035:152515","0.398750","0"
"181","CellToEar","152955:153235","0.301167","0"
"182","CellToEar","153795:154195","0.314750","0"
"183","CellToEar","154435:154755","0.419333","0"
"184","CellToEar","154875:155715","0.426706","0"
"185","CellToEar","155835:156035","0.176400","0"
"186","CellToEar","156155:156555","0.259500","0"
"187","CellToEar","156675:156795","0.312667","0"
"188","CellToEar","156955:157115","0.307750","0"
"189","CellToEar","157235:157555","0.391375","0"
"190","CellToEar","157835:158675","0.231765","0"
"191","CellToEar","159115:159395","0.180143","0"
"192","CellToEar","159515:159595","0.245667","0"
"193","CellToEar","159715:159995","0.290667","0"
"194","CellToEar","160395:160555","0.287000","0"
"195","CellToEar","161115:161235","0.317000","0"
"196","CellToEar","161355:162075","0.263571","0"
"197","CellToEar","162515:162675","0.121000","0"
"198","CellToEar","162915:163075","0.503200","1"
"199","CellToEar","163355:163555","0.279167","0"
"200","CellToEar","165515:165755","0.209200","0"
"201","CellToEar","165915:166035","0.224500","0"
"202","CellToEar","166315:166635","0.181000","0"
"203","CellToEar","166995:167235","0.351000","0"
"204","CellToEar","167355:167435","0.360667","0"
"205","CellToEar","167555:168595","0.238407","0"
"206","CellToEar","168755:168835","0.416500","0"
"207","CellToEar","170035:170235","0.368200","0"
"208","CellToEar","170555:170715","0.372000","0"
"209","CellToEar","171035:171315","0.271333","0"
"210","CellToEar","171515:171595","0.190333","0"
"211","CellToEar","172275:172595","0.403000","0"
"212","CellToEar","173275:173555","0.436571","0"
"213","CellToEar","173835:173955","0.188250","0"
"214","CellToEar","174235:174715","0.267273","0"
"215","CellToEar","174995:175075","0.173000","0"
"216","CellToEar","175275:175355","0.199000","0"
"217","CellToEar","175715:175955","0.404667","0"
"218","CellToEar","176115:176915","0.454579","0"
"219","CellToEar","177435:179355","0.455542","0"
"220","CellToEar","179515:181595","0.437156","0"
"221","CellToEar","181715:182675","0.479652","0"
"222","CellToEar","182795:182955","0.633600","1"
"223","CellToEar","183075:183195","0.156250","0"
"224","CellToEar","183355:184915","0.355758","0"
"225","CellToEar","185075:185475","0.487900","0"
"226","CellToEar","185595:185715","0.228333","0"
"227","CellToEar","185835:187235","0.359167","0"
"228","CellToEar","187355:187515","0.432000","0"
"229","CellToEar","187635:187995","0.465444","0"
"1","Pointing","275:555","0.525857","1"
"2","Pointing","675:1315","0.286800","0"
"3","Pointing","1515:2155","0.347000","0"
"4","Pointing","2275:2915","0.283000","0"
"5","Pointing","3155:3515","0.346444","0"
"6","Pointing","3675:3795","0.273250","0"
"7","Pointing","3915:4795","0.276200","0"
"8","Pointing","5115:5355","0.294571","0"
"9","Pointing","5555:5835","0.233750","0"
"10","Pointing","5955:6075","0.200750","0"
"11","Pointing","6195:6995","0.310000","0"
"12","Pointing","7235:7475","0.460000","0"
"13","Pointing","7635:7715","0.244500","0"
"14","Pointing","7955:8835","0.358524","0"
"15","Pointing","8995:9075","0.326667","0"
"16","Pointing","9315:9395","0.175000","0"
"17","Pointing","9515:9635","0.136500","0"
"18","Pointing","9755:10115","0.371875","0"
"19","Pointing","10435:10515","0.342000","0"
"20","Pointing","10915:10995","0.124000","0"
"21","Pointing","11395:11555","0.391250","0"
"22","Pointing","12195:12555","0.201429","0"
"23","Pointing","12715:12955","0.404000","0"
"24","Pointing","13075:13635","0.368727","0"
"25","Pointing","13915:14115","0.375800","0"
"26","Pointing","14275:14875","0.336385","0"
"27","Pointing","15075:15395","0.187889","0"
"28","Pointing","15515:16075","0.361846","0"
"29","Pointing","16315:16715","0.207455","0"
"30","Pointing","16835:17275","0.318909","0"
"31","Pointing","17715:17795","0.225000","0"
"32","Pointing","18075:18435","0.420333","0"
"33","Pointing","18835:18955","0.622250","1"
"34","Pointing","19435:20195","0.315133","0"
"35","Pointing","20555:20675","0.408333","0"
"36","Pointing","20795:21115","0.397875","0"
"37","Pointing","21475:21915","0.253875","0"
"38","Pointing","22195:22475","0.304333","0"
"39","Pointing","22595:22915","0.398333","0"
"40","Pointing","23075:23755","0.187000","0"
"41","Pointing","23955:24355","0.326111","0"
"42","Pointing","24715:25275","0.193273","0"
"43","Pointing","25395:25555","0.235000","0"
"44","Pointing","25875:26675","0.272158","0"
"45","Pointing","26875:27875","0.313000","0"
"46","Pointing","27995:28275","0.285875","0"
"47","Pointing","28395:29275","0.318524","0"
"48","Pointing","29635:30315","0.355286","0"
"49","Pointing","30515:30755","0.401000","0"
"50","Pointing","30955:31155","0.341167","0"
"51","Pointing","31395:31475","0.454333","0"
"52","Pointing","31835:31915","0.122667","0"
"53","Pointing","32115:32675","0.358000","0"
"54","Pointing","32795:32915","0.397000","0"
"55","Pointing","33035:33315","0.207833","0"
"56","Pointing","33595:33675","0.443000","0"
"57","Pointing","33795:33995","0.299000","0"
"58","Pointing","34155:34395","0.264400","0"
"59","Pointing","34755:34835","0.208500","0"
"60","Pointing","35155:35555","0.360455","0"
"61","Pointing","35675:36355","0.297235","0"
"62","Pointing","36675:36915","0.325857","0"
"63","Pointing","37155:37275","0.487500","0"
"64","Pointing","37475:38395","0.358765","0"
"65","Pointing","38515:39035","0.412429","0"
"66","Pointing","39875:40035","0.207000","0"
"67","Pointing","41275:41395","0.387000","0"
"68","Pointing","41955:42035","0.276000","0"
"69","Pointing","42435:42555","0.384667","0"
"70","Pointing","42675:42915","0.231800","0"
"71","Pointing","43955:44435","0.323273","0"
"72","Pointing","44555:44755","0.203200","0"
"73","Pointing","45755:45955","0.289000","0"
"74","Pointing","46115:46675","0.454250","0"
"75","Pointing","47195:48315","0.376778","0"
"76","Pointing","48515:48595","0.196000","0"
"77","Pointing","49595:49675","0.255000","0"
"78","Pointing","50715:50875","0.254750","0"
"79","Pointing","51355:51515","0.612000","1"
"80","Pointing","52395:52595","0.519400","1"
"81","Pointing","52715:52835","0.519750","1"
"82","Pointing","53195:53315","0.365333","0"
"83","Pointing","53555:53635","0.123333","0"
"84","Pointing","53995:54235","0.368833","0"
"85","Pointing","54715:54835","0.245000","0"
"86","Pointing","55035:55115","0.223500","0"
"87","Pointing","55755:55875","0.517667","1"
"88","Pointing","55995:56275","0.463667","0"
"89","Pointing","56875:57115","0.175200","0"
"90","Pointing","57235:57595","0.155000","0"
"91","Pointing","57715:57995","0.496667","0"
"92","Pointing","58115:58235","0.563000","1"
"93","Pointing","58355:58635","0.615333","1"
"94","Pointing","58915:59035","0.557000","1"
"95","Pointing","59155:59395","0.120200","0"
"96","Pointing","59875:59955","0.257000","0"
"97","Pointing","60075:60635","0.414385","0"
"98","Pointing","60875:61115","0.280667","0"
"99","Pointing","61235:68715","0.451022","0"
"100","Pointing","68835:69395","0.254467","0"
"101","Pointing","69835:69995","0.495000","0"
"102","Pointing","70195:70275","0.420000","0"
"103","Pointing","70755:70835","0.630000","1"
"104","Pointing","71795:72075","0.262143","0"
"105","Pointing","72235:72315","0.647000","1"
"106","Pointing","73715:73995","0.379286","0"
"107","Pointing","74315:74395","0.475500","0"
"108","Pointing","75355:75515","0.563667","1"
"109","Pointing","75875:75995","0.816333","1"
"110","Pointing","77955:78075","0.473000","0"
"111","Pointing","78195:78355","0.497000","0"
"112","Pointing","78515:78675","0.376667","0"
"113","Pointing","78995:79235","0.258200","0"
"114","Pointing","79595:80195","0.345667","0"
"115","Pointing","80435:80515","0.584500","1"
"116","Pointing","81395:81755","0.220833","0"
"117","Pointing","81875:81995","0.193333","0"
"118","Pointing","82195:82275","0.422667","0"
"119","Pointing","82595:82675","0.633000","1"
"120","Pointing","83035:83155","0.253333","0"
"121","Pointing","83435:83755","0.637333","1"
"122","Pointing","84035:84235","0.146833","0"
"123","Pointing","84395:84475","0.426000","0"
"124","Pointing","84635:84755","0.325750","0"
"125","Pointing","84955:85035","0.188500","0"
"126","Pointing","85515:85595","0.236667","0"
"127","Pointing","85715:85955","0.331400","0"
"128","Pointing","86955:87035","0.662000","1"
"129","Pointing","87235:87635","0.504500","1"
"130","Pointing","87875:88035","0.470667","0"
"131","Pointing","88715:88915","0.323600","0"
"132","Pointing","89635:89715","0.257500","0"
"133","Pointing","90635:90715","0.162333","0"
"134","Pointing","90995:91115","0.260000","0"
"135","Pointing","91235:92275","0.283700","0"
"136","Pointing","92715:92795","0.212000","0"
"137","Pointing","93315:93675","0.186875","0"
"138","Pointing","93795:93955","0.569750","1"
"139","Pointing","94235:94435","0.307750","0"
"140","Pointing","95315:95555","0.588200","1"
"141","Pointing","95675:95755","0.275500","0"
"142","Pointing","97235:97355","0.181667","0"
"143","Pointing","97595:97675","0.959000","1"
"144","Pointing","97875:98115","0.439200","0"
"145","Pointing","98235:98355","0.573333","1"
"146","Pointing","98555:98675","0.579000","1"
"147","Pointing","99235:99355","0.313000","0"
"148","Pointing","100115:100355","0.366400","0"
"149","Pointing","100515:100675","0.193000","0"
"150","Pointing","100995:101435","0.387222","0"
"151","Pointing","101915:102395","0.363400","0"
"152","Pointing","103355:103635","0.525571","1"
"153","Pointing","104795:104875","0.420000","0"
"154","Pointing","105595:105715","0.393667","0"
"155","Pointing","105995:106995","0.376773","0"
"156","Pointing","107115:107475","0.255571","0"
"157","Pointing","107795:108035","0.256167","0"
"158","Pointing","108555:108835","0.290125","0"
"159","Pointing","109115:109195","0.126333","0"
"160","Pointing","109795:109955","0.303000","0"
"161","Pointing","110235:110595","0.334857","0"
"162","Pointing","111595:111715","0.306250","0"
"163","Pointing","111875:112115","0.343714","0"
"164","Pointing","112955:113075","0.338250","0"
"165","Pointing","113235:113315","0.463500","0"
"166","Pointing","113595:114075","0.271636","0"
"167","Pointing","114675:114875","0.327200","0"
"168","Pointing","115995:116115","0.136333","0"
"169","Pointing","116795:116955","0.167333","0"
"170","Pointing","117115:117395","0.329833","0"
"171","Pointing","117515:117635","0.478000","0"
"172","Pointing","118715:118795","0.175000","0"
"173","Pointing","119075:119155","0.223000","0"
"174","Pointing","119315:119755","0.167222","0"
"175","Pointing","120035:120115","0.647000","1"
"176","Pointing","120595:120715","0.180000","0"
"177","Pointing","121315:121715","0.337125","0"
"178","Pointing","121955:122355","0.423300","0"
"179","Pointing","122555:122915","0.444375","0"
"180","Pointing","124075:124155","0.325500","0"
"181","Pointing","124875:125155","0.219000","0"
"182","Pointing","125395:125555","0.574500","1"
"183","Pointing","125675:126395","0.394375","0"
"184","Pointing","126515:127515","0.318810","0"
"185","Pointing","127915:128035","0.156000","0"
"186","Pointing","128715:128795","0.240667","0"
"187","Pointing","129155:129235","0.334000","0"
"188","Pointing","129675:129995","0.494333","0"
"189","Pointing","130395:130675","0.382714","0"
"190","Pointing","130835:131075","0.176143","0"
"191","Pointing","131195:131315","0.457000","0"
"192","Pointing","131835:131915","0.277500","0"
"193","Pointing","132075:132195","0.310250","0"
"194","Pointing","133035:133235","0.562800","1"
"195","Pointing","133435:133715","0.395143","0"
"196","Pointing","133835:134355","0.268250","0"
"197","Pointing","134955:135195","0.367833","0"
"198","Pointing","135875:135955","0.237333","0"
"199","Pointing","136595:136715","0.367667","0"
"200","Pointing","137275:137555","0.359571","0"
"201","Pointing","137835:137995","0.631250","1"
"202","Pointing","139315:139435","0.352000","0"
"203","Pointing","140075:140635","0.324077","0"
"204","Pointing","140915:141035","0.440750","0"
"205","Pointing","141955:142315","0.196875","0"
"206","Pointing","143035:143115","0.270000","0"
"207","Pointing","143315:143595","0.297429","0"
"208","Pointing","143955:144195","0.304800","0"
"209","Pointing","145315:145395","0.197500","0"
"210","Pointing","145715:145795","0.369000","0"
"211","Pointing","146275:146635","0.246667","0"
"212","Pointing","147035:147155","0.424333","0"
"213","Pointing","148355:148555","0.832200","1"
"214","Pointing","148915:148995","0.481000","0"
"215","Pointing","149755:149995","0.409400","0"
"216","Pointing","151515:151715","0.304000","0"
"217","Pointing","152915:153035","0.447000","0"
"218","Pointing","154435:154755","0.158400","0"
"219","Pointing","157075:157315","0.232250","0"
"220","Pointing","158435:158515","0.135500","0"
