"ID","EventType","Framespan","DetectionScore","DetectionDecision"
"9","CellToEar","5445:5565","0.621667","1"
"10","CellToEar","8605:8925","0.268750","0"
"11","CellToEar","9245:9845","0.317692","0"
"12","CellToEar","10205:11245","0.235292","0"
"13","CellToEar","11725:11965","0.330571","0"
"14","CellToEar","13085:13485","0.633636","1"
"15","CellToEar","14725:14965","0.395500","0"
"16","CellToEar","15405:15485","0.416667","0"
"17","CellToEar","16325:16445","0.312500","0"
"18","CellToEar","16565:17005","0.171600","0"
"19","CellToEar","17325:17525","0.138750","0"
"20","CellToEar","17645:17965","0.221167","0"
"21","CellToEar","18085:18285","0.232000","0"
"22","CellToEar","18845:19165","0.402143","0"
"23","CellToEar","20325:20405","0.207000","0"
"24","CellToEar","21285:21405","0.513667","1"
"25","CellToEar","21925:22045","0.193667","0"
"26","CellToEar","22165:23085","0.211789","0"
"27","CellToEar","23485:23565","0.122333","0"
"28","CellToEar","24325:24645","0.189375","0"
"29","CellToEar","24765:25085","0.216375","0"
"30","CellToEar","25325:25685","0.219333","0"
"31","CellToEar","25805:26325","0.342583","0"
"32","CellToEar","26525:26685","0.215200","0"
"33","CellToEar","26845:28005","0.227045","0"
"34","CellToEar","28165:28245","0.281000","0"
"35","CellToEar","29005:29365","0.247889","0"
"36","CellToEar","30565:30765","0.241200","0"
"37","CellToEar","31285:31365","0.163333","0"
"38","CellToEar","31805:31965","0.223750","0"
"39","CellToEar","32085:33325","0.363483","0"
"40","CellToEar","33525:33725","0.323333","0"
"41","CellToEar","33885:34045","0.169800","0"
"42","CellToEar","35405:36005","0.285800","0"
"43","CellToEar","36245:36365","0.468750","0"
"44","CellToEar","36965:37045","0.240000","0"
"45","CellToEar","38085:38365","0.296143","0"
"46","CellToEar","39525:39685","0.190250","0"
"47","CellToEar","39845:39925","0.240000","0"
"48","CellToEar","40125:40285","0.149000","0"
"49","CellToEar","40685:40805","0.334333","0"
"50","CellToEar","40965:41045","0.374333","0"
"51","CellToEar","41165:41245","0.304000","0"
"52","CellToEar","41765:41845","0.233000","0"
"53","CellToEar","44645:44765","0.300000","0"
"54","CellToEar","45165:45245","0.353500","0"
"55","CellToEar","45485:45605","0.186750","0"
"56","CellToEar","45725:46525","0.224333","0"
"57","CellToEar","46885:47005","0.279333","0"
"58","CellToEar","47565:48125","0.234429","0"
"59","CellToEar","48285:48445","0.117000","0"
"60","CellToEar","48765:50085","0.200429","0"
"61","CellToEar","50365:50445","0.258667","0"
"62","CellToEar","50645:51205","0.221417","0"
"63","CellToEar","51485:51725","0.154000","0"
"64","CellToEar","51925:52005","0.168000","0"
"65","CellToEar","52485:52805","0.255875","0"
"66","CellToEar","52925:53325","0.252333","0"
"67","CellToEar","54165:54365","0.268600","0"
"68","CellToEar","54605:54765","0.234333","0"
"69","CellToEar","56845:57365","0.296000","0"
"70","CellToEar","57685:57925","0.226200","0"
"71","CellToEar","58245:58885","0.318308","0"
"72","CellToEar","59245:59365","0.204000","0"
"73","CellToEar","59725:59805","0.120000","0"
"74","CellToEar","60205:60485","0.218167","0"
"75","CellToEar","60765:61005","0.247286","0"
"76","CellToEar","61365:62525","0.355261","0"
"77","CellToEar","62645:62925","0.177333","0"
"78","CellToEar","63125:63245","0.505333","1"
"79","CellToEar","63365:63485","0.312000","0"
"80","CellToEar","64085:65005","0.208400","0"
"81","CellToEar","65645:65725","0.170000","0"
"82","CellToEar","66165:66245","0.488667","0"
"83","CellToEar","67125:67525","0.194500","0"
"84","CellToEar","68045:68245","0.237750","0"
"85","CellToEar","68565:68965","0.250429","0"
"86","CellToEar","69445:69525","0.501000","1"
"87","CellToEar","69805:69965","0.291000","0"
"88","CellToEar","70365:70485","0.166500","0"
"89","CellToEar","70845:71085","0.321000","0"
"90","CellToEar","71645:71725","0.239500","0"
"91","CellToEar","71845:71925","0.186667","0"
"92","CellToEar","72725:73885","0.240400","0"
"93","CellToEar","74605:74725","0.140333","0"
"94","CellToEar","75245:75885","0.280267","0"
"95","CellToEar","82405:82725","0.337286","0"
"96","CellToEar","84685:85005","0.408125","0"
"97","CellToEar","86325:86565","0.288667","0"
"98","CellToEar","86885:86965","0.424000","0"
"99","CellToEar","87085:87205","0.506000","1"
"100","CellToEar","87565:87965","0.156556","0"
"101","CellToEar","88365:88485","0.332667","0"
"102","CellToEar","88805:88885","0.168500","0"
"103","CellToEar","89165:89245","0.177000","0"
"104","CellToEar","89365:89445","0.472000","0"
"105","CellToEar","93365:94765","0.588143","1"
"106","CellToEar","95605:95805","0.165200","0"
"107","CellToEar","96325:96485","0.331000","0"
"108","CellToEar","96605:97205","0.227563","0"
"109","CellToEar","97325:97405","0.201000","0"
"110","CellToEar","97685:98445","0.274333","0"
"111","CellToEar","100285:100405","0.375333","0"
"112","CellToEar","101045:101245","0.244400","0"
"113","CellToEar","101405:101525","0.278667","0"
"114","CellToEar","101645:103045","0.232613","0"
"115","CellToEar","103245:104565","0.189167","0"
"116","CellToEar","105245:105485","0.252000","0"
"117","CellToEar","105645:106325","0.184778","0"
"118","CellToEar","106445:110165","0.306278","0"
"119","CellToEar","111685:113245","0.188889","0"
"120","CellToEar","113365:114085","0.187077","0"
"121","CellToEar","115325:115565","0.237000","0"
"122","CellToEar","115845:115925","0.404667","0"
"123","CellToEar","116165:116245","0.125333","0"
"124","CellToEar","117005:117125","0.393333","0"
"125","CellToEar","117245:117325","0.325000","0"
"126","CellToEar","118325:118725","0.223778","0"
"127","CellToEar","119205:119325","0.479667","0"
"128","CellToEar","120205:120405","0.366833","0"
"129","CellToEar","120605:120685","0.346000","0"
"130","CellToEar","120925:121005","0.391667","0"
"131","CellToEar","121445:121565","0.197667","0"
"132","CellToEar","122325:123085","0.267750","0"
"133","CellToEar","123245:123525","0.199000","0"
"134","CellToEar","123685:123845","0.183600","0"
"135","CellToEar","124205:124925","0.236143","0"
"136","CellToEar","125245:125405","0.157400","0"
"137","CellToEar","125645:125805","0.261800","0"
"138","CellToEar","125925:127485","0.307000","0"
"139","CellToEar","127605:130645","0.250194","0"
"140","CellToEar","130845:133605","0.236441","0"
"141","CellToEar","133965:134885","0.287875","0"
"142","CellToEar","135045:135405","0.176000","0"
"143","CellToEar","135525:135765","0.299833","0"
"144","CellToEar","135925:136365","0.288900","0"
"145","CellToEar","136485:137725","0.223933","0"
"146","CellToEar","138125:138205","0.127667","0"
"147","CellToEar","138405:139405","0.246667","0"
"148","CellToEar","139725:140925","0.251167","0"
"149","CellToEar","141605:142605","0.349083","0"
"150","CellToEar","142725:144005","0.271700","0"
"151","CellToEar","144165:145885","0.238333","0"
"152","CellToEar","146085:147045","0.259875","0"
"153","CellToEar","147165:147405","0.250333","0"
"154","CellToEar","147525:147925","0.464600","0"
"155","CellToEar","148045:149405","0.378724","0"
"156","CellToEar","149525:149805","0.234667","0"
"157","CellToEar","149925:150285","0.207250","0"
"158","CellToEar","150405:154805","0.265233","0"
"159","CellToEar","154925:155005","0.130667","0"
"160","CellToEar","155165:155365","0.224000","0"
"161","CellToEar","155685:155765","0.192333","0"
"162","CellToEar","155925:156005","0.112000","0"
"163","CellToEar","156325:159165","0.355129","0"
"164","CellToEar","159605:160445","0.413632","0"
"165","CellToEar","160685:161485","0.250714","0"
"166","CellToEar","161845:162445","0.424375","0"
"167","CellToEar","162605:162965","0.342111","0"
"168","CellToEar","163565:163645","0.485333","0"
"169","CellToEar","168605:168685","0.479500","0"
"170","CellToEar","168805:169045","0.202667","0"
"171","CellToEar","169205:169365","0.213400","0"
"172","CellToEar","169645:170405","0.242500","0"
"173","CellToEar","170805:171045","0.270500","0"
"174","CellToEar","171805:171925","0.305750","0"
"175","CellToEar","172045:172405","0.259800","0"
"176","CellToEar","172525:172605","0.146333","0"
"177","CellToEar","172805:173005","0.215667","0"
"178","CellToEar","173125:173965","0.272900","0"
"179","CellToEar","174085:174525","0.318600","0"
"180","CellToEar","174685:174885","0.351750","0"
"181","CellToEar","175085:175165","0.329000","0"
"182","CellToEar","175725:175805","0.438000","0"
"183","CellToEar","176085:176165","0.276000","0"
"184","CellToEar","176565:177085","0.251083","0"
"185","CellToEar","179645:179845","0.348000","0"
"186","CellToEar","181725:182125","0.415800","0"
"187","CellToEar","182285:182405","0.222500","0"
"188","CellToEar","182885:183085","0.271800","0"
"1","Pointing","5:1525","0.490297","0"
"2","Pointing","1685:1765","0.237667","0"
"3","Pointing","1885:2165","0.403000","0"
"4","Pointing","3845:3965","0.202667","0"
"5","Pointing","4485:4565","0.216500","0"
"6","Pointing","5685:5965","0.595750","1"
"7","Pointing","6205:6725","0.223538","0"
"8","Pointing","7005:7645","0.344786","0"
"9","Pointing","7845:8565","0.289529","0"
"10","Pointing","8765:8925","0.461600","0"
"11","Pointing","9045:9325","0.317500","0"
"12","Pointing","9725:10005","0.259500","0"
"13","Pointing","10125:10445","0.153286","0"
"14","Pointing","10565:10725","0.263250","0"
"15","Pointing","10925:11765","0.203882","0"
"16","Pointing","12045:12285","0.168167","0"
"17","Pointing","12405:12565","0.144500","0"
"18","Pointing","13125:18205","0.444378","0"
"19","Pointing","18325:18445","0.159000","0"
"20","Pointing","19285:19405","0.206000","0"
"21","Pointing","20485:20565","0.472667","0"
"22","Pointing","21525:21605","0.491500","0"
"23","Pointing","22205:22285","0.225000","0"
"24","Pointing","22765:23245","0.257400","0"
"25","Pointing","23405:23845","0.214889","0"
"26","Pointing","24725:25845","0.293720","0"
"27","Pointing","26885:27005","0.160333","0"
"28","Pointing","27125:27205","0.672667","1"
"29","Pointing","27365:27445","0.310000","0"
"30","Pointing","27605:27685","0.271500","0"
"31","Pointing","27805:29365","0.382316","0"
"32","Pointing","29725:29805","0.574667","1"
"33","Pointing","31285:32445","0.269720","0"
"34","Pointing","32765:33325","0.197077","0"
"35","Pointing","33605:33685","0.238000","0"
"36","Pointing","33845:34005","0.150500","0"
"37","Pointing","35525:35885","0.211000","0"
"38","Pointing","36005:39565","0.480774","0"
"39","Pointing","39885:40005","0.428000","0"
"40","Pointing","40165:40805","0.539471","1"
"41","Pointing","40925:41045","0.324500","0"
"42","Pointing","41205:41365","0.155000","0"
"43","Pointing","41525:41965","0.199500","0"
"44","Pointing","42165:42365","0.234800","0"
"45","Pointing","42765:43005","0.208500","0"
"46","Pointing","45085:45325","0.363800","0"
"47","Pointing","45725:45805","0.175333","0"
"48","Pointing","46245:46445","0.166000","0"
"49","Pointing","46805:47005","0.208600","0"
"50","Pointing","47885:48965","0.355696","0"
"51","Pointing","49085:49685","0.359538","0"
"52","Pointing","50645:53325","0.512136","1"
"53","Pointing","53565:53725","0.394000","0"
"54","Pointing","54125:54325","0.293400","0"
"55","Pointing","54645:54725","0.398000","0"
"56","Pointing","55645:55725","0.155333","0"
"57","Pointing","56325:56405","0.216000","0"
"58","Pointing","57005:57125","0.185500","0"
"59","Pointing","57565:57725","0.625000","1"
"60","Pointing","57845:58045","0.195600","0"
"61","Pointing","58205:58445","0.343000","0"
"62","Pointing","59645:59725","0.180500","0"
"63","Pointing","60205:60285","0.127500","0"
"64","Pointing","60405:60485","0.112333","0"
"65","Pointing","60925:64085","0.410733","0"
"66","Pointing","64205:64645","0.362364","0"
"67","Pointing","64925:65005","0.696333","1"
"68","Pointing","65285:65645","0.212571","0"
"69","Pointing","66365:66765","0.223750","0"
"70","Pointing","67045:67525","0.349923","0"
"71","Pointing","67885:68805","0.403909","0"
"72","Pointing","69205:70125","0.213381","0"
"73","Pointing","70845:71085","0.207167","0"
"74","Pointing","71405:71485","0.136500","0"
"75","Pointing","73525:73805","0.433714","0"
"76","Pointing","75005:75125","0.529750","1"
"77","Pointing","75405:75885","0.324917","0"
"78","Pointing","84765:84925","0.330250","0"
"79","Pointing","86325:86405","0.448667","0"
"80","Pointing","88165:88885","0.223267","0"
"81","Pointing","89085:89205","0.640500","1"
"82","Pointing","93285:94925","0.317805","0"
"83","Pointing","95125:95645","0.467545","0"
"84","Pointing","101005:101165","0.381333","0"
"85","Pointing","102285:102645","0.231500","0"
"86","Pointing","103645:103765","0.398750","0"
"87","Pointing","104245:104325","0.266000","0"
"88","Pointing","106125:106245","0.313333","0"
"89","Pointing","106365:106685","0.535571","1"
"90","Pointing","106845:107205","0.157143","0"
"91","Pointing","107725:107925","0.589000","1"
"92","Pointing","112285:112445","0.447667","0"
"93","Pointing","112565:112685","0.202000","0"
"94","Pointing","113205:113485","0.262333","0"
"95","Pointing","113885:114005","0.476667","0"
"96","Pointing","114485:114685","0.248000","0"
"97","Pointing","114925:115085","0.239750","0"
"98","Pointing","116845:117005","0.849250","1"
"99","Pointing","118365:118565","0.375000","0"
"100","Pointing","121605:121685","0.190500","0"
"101","Pointing","122445:122525","0.348500","0"
"102","Pointing","123045:123125","0.503500","1"
"103","Pointing","124125:124205","0.627000","1"
"104","Pointing","124325:124565","0.296600","0"
"105","Pointing","124925:125045","0.162333","0"
"106","Pointing","125245:125485","0.609000","1"
"107","Pointing","125605:125765","0.394500","0"
"108","Pointing","126205:126325","0.271750","0"
"109","Pointing","126645:127285","0.534294","1"
"110","Pointing","128285:128365","0.627000","1"
"111","Pointing","128485:128765","0.428143","0"
"112","Pointing","129165:129525","0.534333","1"
"113","Pointing","129645:129765","0.417500","0"
"114","Pointing","129925:133445","0.583067","1"
"115","Pointing","134365:135125","0.304778","0"
"116","Pointing","135525:135765","0.324571","0"
"117","Pointing","136125:136485","0.339857","0"
"118","Pointing","136685:136885","0.621600","1"
"119","Pointing","137005:137405","0.509300","1"
"120","Pointing","138645:139045","0.215700","0"
"121","Pointing","139245:139605","0.358125","0"
"122","Pointing","139765:140445","0.599118","1"
"123","Pointing","142005:142125","0.325250","0"
"124","Pointing","142245:142565","0.596500","1"
"125","Pointing","143165:143285","0.299000","0"
"126","Pointing","143885:144085","0.347800","0"
"127","Pointing","144685:144765","0.534000","1"
"128","Pointing","144885:145045","0.313400","0"
"129","Pointing","146285:146605","0.805889","1"
"130","Pointing","146965:147045","0.149000","0"
"131","Pointing","148085:148285","0.407500","0"
"132","Pointing","149565:149805","0.753571","1"
"133","Pointing","149965:150045","0.115000","0"
"134","Pointing","151325:151445","0.511750","1"
"135","Pointing","152085:152165","0.307000","0"
"136","Pointing","152565:152685","0.593333","1"
"137","Pointing","153165:153325","0.188000","0"
"138","Pointing","153725:154125","0.446100","0"
"139","Pointing","155165:155365","0.522400","1"
"140","Pointing","156485:159245","0.446060","0"
"141","Pointing","159885:160325","0.511800","1"
"142","Pointing","160445:160845","0.685455","1"
"143","Pointing","160965:161405","0.552250","1"
"144","Pointing","168405:171205","0.434433","0"
"145","Pointing","171365:171485","0.160250","0"
"146","Pointing","172045:172445","0.181273","0"
"147","Pointing","172565:174285","0.375690","0"
"148","Pointing","174405:174485","0.138500","0"
"149","Pointing","174645:175085","0.251750","0"
"150","Pointing","175205:176405","0.618933","1"
"151","Pointing","176605:177045","0.637600","1"
"152","Pointing","179645:179725","0.447500","0"
"153","Pointing","182645:182725","0.455000","0"
