"ID","EventType","Framespan","DetectionScore","DetectionDecision"
"76","Embrace","93465:93825","0.287000","0"
"77","Embrace","94025:94385","0.599100","1"
"78","Embrace","94505:95265","0.480263","0"
"79","Embrace","95425:96105","0.485588","0"
"80","Embrace","96225:96345","0.306250","0"
"81","Embrace","96705:96785","0.209500","0"
"82","Embrace","101105:101265","0.148600","0"
"83","Embrace","102185:102665","0.162500","0"
"84","Embrace","102785:102945","0.263250","0"
"85","Embrace","104225:104545","0.311429","0"
"86","Embrace","104665:104825","0.331000","0"
"87","Embrace","106065:106225","0.722500","1"
"88","Embrace","106545:106665","0.189500","0"
"89","Embrace","106905:106985","0.305333","0"
"90","Embrace","108145:108345","0.354400","0"
"91","Embrace","108785:108945","0.444750","0"
"92","Embrace","109065:109305","0.337800","0"
"93","Embrace","109425:109585","0.604800","1"
"94","Embrace","110025:110385","0.410333","0"
"95","Embrace","110705:110825","0.550750","1"
"96","Embrace","110985:111145","0.155600","0"
"97","Embrace","111745:111985","0.279400","0"
"98","Embrace","112585:112665","0.501667","1"
"99","Embrace","114305:114425","0.299333","0"
"100","Embrace","114545:114625","0.699000","1"
"101","Embrace","114785:115065","0.777857","1"
"102","Embrace","115345:115905","0.637000","1"
"103","Embrace","116225:116305","0.155000","0"
"104","Embrace","117625:117705","0.374667","0"
"105","Embrace","117825:118225","0.530444","1"
"106","Embrace","118865:118985","0.492333","0"
"107","Embrace","120145:120225","0.342500","0"
"108","Embrace","120505:120665","0.360250","0"
"109","Embrace","120865:121185","0.461714","0"
"110","Embrace","121905:122505","0.515500","1"
"111","Embrace","122625:123305","0.425412","0"
"112","Embrace","124065:124665","0.517286","1"
"113","Embrace","124945:126745","0.525439","1"
"114","Embrace","126905:127025","0.615750","1"
"115","Embrace","127145:129025","0.505733","1"
"116","Embrace","129425:130305","0.802636","1"
"117","Embrace","130465:130985","0.606636","1"
"118","Embrace","131105:132385","0.527400","1"
"119","Embrace","132545:133505","0.594280","1"
"120","Embrace","133625:133865","0.460600","0"
"121","Embrace","134185:134985","0.421316","0"
"122","Embrace","135145:135225","0.299000","0"
"123","Embrace","135425:135545","0.688750","1"
"124","Embrace","135785:137665","0.817773","1"
"125","Embrace","138505:138585","0.561667","1"
"126","Embrace","138705:138905","0.355800","0"
"127","Embrace","139265:139545","0.387857","0"
"128","Embrace","139665:139865","0.315200","0"
"129","Embrace","140385:140625","0.167500","0"
"130","Embrace","141345:141425","0.180000","0"
"131","Embrace","144025:144865","0.400875","0"
"132","Embrace","145105:145585","0.494727","0"
"133","Embrace","145705:146185","0.499000","0"
"134","Embrace","146305:146545","0.534429","1"
"135","Embrace","147465:147665","0.605600","1"
"136","Embrace","149025:149225","0.309200","0"
"137","Embrace","149785:149865","0.380000","0"
"138","Embrace","151425:151505","0.301500","0"
"139","Embrace","152745:153065","0.520000","1"
"140","Embrace","153705:154265","0.293714","0"
"141","Embrace","154385:154585","0.403750","0"
"142","Embrace","154865:154985","0.508333","1"
"143","Embrace","155105:156225","0.396704","0"
"144","Embrace","156625:156905","0.335000","0"
"145","Embrace","157545:157625","0.185000","0"
"146","Embrace","158625:158785","0.363000","0"
"147","Embrace","159185:159985","0.565300","1"
"148","Embrace","160105:160465","0.328700","0"
"149","Embrace","160665:161665","0.418913","0"
"150","Embrace","161905:162225","0.264800","0"
"151","Embrace","162545:162665","0.450667","0"
"152","Embrace","163465:163625","0.360750","0"
"153","Embrace","164305:164465","0.650333","1"
"154","Embrace","164705:164985","0.342400","0"
"155","Embrace","166985:167385","0.153750","0"
"156","Embrace","167985:168145","0.178250","0"
"157","Embrace","169985:170065","0.516333","1"
"158","Embrace","170865:170985","0.572667","1"
"159","Embrace","172305:173145","0.305842","0"
"160","Embrace","173265:173945","0.275143","0"
"161","Embrace","174225:174345","0.374000","0"
"162","Embrace","174505:174665","0.429333","0"
"163","Embrace","174785:174865","0.113000","0"
"164","Embrace","175905:176025","0.397667","0"
"165","Embrace","176425:176785","0.570714","1"
"166","Embrace","177025:177105","0.217500","0"
"167","Embrace","177505:177665","0.629600","1"
"168","Embrace","177825:177985","0.387250","0"
"169","Embrace","178305:178665","0.363000","0"
"170","Embrace","179305:179625","0.352571","0"
"171","Embrace","179745:179825","0.644000","1"
"172","Embrace","179945:180105","0.512400","1"
"173","Embrace","180785:180945","0.565800","1"
"174","Embrace","181225:181385","0.315800","0"
"175","Embrace","183665:183825","0.749000","1"
"176","Embrace","184505:184625","0.647667","1"
"177","Embrace","185145:185345","0.391400","0"
"178","Embrace","185505:185665","0.698800","1"
"179","Embrace","186225:186425","0.393200","0"
"1","CellToEar","105:385","0.281571","0"
"2","CellToEar","865:1065","0.325000","0"
"3","CellToEar","1185:1385","0.279000","0"
"4","CellToEar","1665:4385","0.238429","0"
"5","CellToEar","4505:5145","0.301687","0"
"6","CellToEar","5625:6465","0.411773","0"
"7","CellToEar","6585:6905","0.161556","0"
"8","CellToEar","7025:7145","0.295250","0"
"9","CellToEar","7625:7705","0.152000","0"
"10","CellToEar","8145:9145","0.261273","0"
"11","CellToEar","9585:9665","0.260333","0"
"12","CellToEar","10025:10145","0.221333","0"
"13","CellToEar","10425:10625","0.334200","0"
"14","CellToEar","10745:11905","0.207778","0"
"15","CellToEar","12025:12665","0.186647","0"
"16","CellToEar","12785:14585","0.246619","0"
"17","CellToEar","15585:15665","0.148667","0"
"18","CellToEar","15785:15865","0.300667","0"
"19","CellToEar","16025:16185","0.352200","0"
"20","CellToEar","16425:16785","0.129125","0"
"21","CellToEar","17505:17785","0.287625","0"
"22","CellToEar","17945:18145","0.346800","0"
"23","CellToEar","18385:18585","0.286000","0"
"24","CellToEar","18785:18985","0.390200","0"
"25","CellToEar","19305:19385","0.145500","0"
"26","CellToEar","19705:19785","0.191333","0"
"27","CellToEar","19985:20145","0.270000","0"
"28","CellToEar","21665:21745","0.133500","0"
"29","CellToEar","22145:22265","0.206750","0"
"30","CellToEar","22425:23545","0.366769","0"
"31","CellToEar","23745:23865","0.306500","0"
"32","CellToEar","24505:25225","0.342579","0"
"33","CellToEar","25345:25865","0.223167","0"
"34","CellToEar","25985:26065","0.772000","1"
"35","CellToEar","26345:27985","0.285293","0"
"36","CellToEar","28105:28385","0.331857","0"
"37","CellToEar","28985:29225","0.473143","0"
"38","CellToEar","29385:32025","0.239365","0"
"39","CellToEar","32265:32905","0.341286","0"
"40","CellToEar","33065:42225","0.319466","0"
"41","CellToEar","42345:42825","0.500583","1"
"42","CellToEar","43145:43225","0.311333","0"
"43","CellToEar","43505:46665","0.301522","0"
"44","CellToEar","46945:47025","0.300667","0"
"45","CellToEar","47305:47385","0.216500","0"
"46","CellToEar","47545:48825","0.241926","0"
"47","CellToEar","49105:49505","0.280111","0"
"48","CellToEar","49625:49865","0.202333","0"
"49","CellToEar","50025:50825","0.269850","0"
"50","CellToEar","50945:52465","0.203306","0"
"51","CellToEar","52665:52745","0.261333","0"
"52","CellToEar","52865:54065","0.251893","0"
"53","CellToEar","54185:54865","0.496333","0"
"54","CellToEar","54985:56585","0.326500","0"
"55","CellToEar","56945:57825","0.300111","0"
"56","CellToEar","58065:58265","0.318200","0"
"57","CellToEar","58705:58865","0.202250","0"
"58","CellToEar","59345:59465","0.463333","0"
"59","CellToEar","59625:60105","0.218583","0"
"60","CellToEar","60225:60705","0.274909","0"
"61","CellToEar","60825:61465","0.274917","0"
"62","CellToEar","61785:62065","0.224000","0"
"63","CellToEar","62305:63105","0.237857","0"
"64","CellToEar","63225:63785","0.232533","0"
"65","CellToEar","63905:63985","0.165333","0"
"66","CellToEar","64185:64305","0.347500","0"
"67","CellToEar","64425:65865","0.220800","0"
"68","CellToEar","65985:67985","0.279587","0"
"69","CellToEar","68385:68905","0.154786","0"
"70","CellToEar","69025:71305","0.228611","0"
"71","CellToEar","71425:72105","0.166588","0"
"72","CellToEar","72225:78985","0.254628","0"
"73","CellToEar","79265:79385","0.135333","0"
"74","CellToEar","79705:79785","0.190500","0"
"75","CellToEar","80425:80745","0.366750","0"
"76","CellToEar","81585:81865","0.249857","0"
"77","CellToEar","81985:82065","0.246500","0"
"78","CellToEar","82385:82665","0.452125","0"
"79","CellToEar","82865:83745","0.214905","0"
"80","CellToEar","83865:84625","0.229556","0"
"81","CellToEar","84745:85625","0.268545","0"
"82","CellToEar","85745:85985","0.223000","0"
"83","CellToEar","86225:86665","0.569182","1"
"84","CellToEar","86785:86865","0.329333","0"
"85","CellToEar","87025:87105","0.180500","0"
"86","CellToEar","87225:87305","0.179500","0"
"87","CellToEar","87665:87785","0.150000","0"
"88","CellToEar","87905:88145","0.270667","0"
"89","CellToEar","88265:90425","0.306315","0"
"90","CellToEar","90545:90785","0.231000","0"
"91","CellToEar","90905:91905","0.293391","0"
"92","CellToEar","92025:94745","0.249823","0"
"93","CellToEar","94865:95385","0.191500","0"
"94","CellToEar","95505:97625","0.318143","0"
"95","CellToEar","97745:98105","0.234875","0"
"96","CellToEar","98345:98465","0.161667","0"
"97","CellToEar","98665:100545","0.292000","0"
"98","CellToEar","100665:100985","0.179667","0"
"99","CellToEar","101105:101705","0.140000","0"
"100","CellToEar","101825:103465","0.206429","0"
"101","CellToEar","103665:105745","0.214058","0"
"102","CellToEar","105865:107625","0.202600","0"
"103","CellToEar","107865:108745","0.226810","0"
"104","CellToEar","108865:109625","0.155643","0"
"105","CellToEar","109785:109985","0.278750","0"
"106","CellToEar","110105:110345","0.238571","0"
"107","CellToEar","110825:111185","0.355857","0"
"108","CellToEar","111505:111825","0.193429","0"
"109","CellToEar","111945:112785","0.239333","0"
"110","CellToEar","112945:113145","0.254500","0"
"111","CellToEar","113585:114505","0.234391","0"
"112","CellToEar","114785:114865","0.341333","0"
"113","CellToEar","114985:115105","0.400000","0"
"114","CellToEar","115345:116305","0.218500","0"
"115","CellToEar","117305:118225","0.270059","0"
"116","CellToEar","118345:118425","0.117000","0"
"117","CellToEar","118585:119505","0.223045","0"
"118","CellToEar","119625:119865","0.259000","0"
"119","CellToEar","120025:120225","0.314400","0"
"120","CellToEar","120345:121305","0.222708","0"
"121","CellToEar","121585:121665","0.161667","0"
"122","CellToEar","121945:122105","0.255750","0"
"123","CellToEar","122225:123705","0.204548","0"
"124","CellToEar","123825:123905","0.125500","0"
"125","CellToEar","124225:125225","0.320909","0"
"126","CellToEar","125585:126025","0.246167","0"
"127","CellToEar","126225:126825","0.199692","0"
"128","CellToEar","126945:127505","0.264250","0"
"129","CellToEar","127625:127745","0.133500","0"
"130","CellToEar","127905:128665","0.216556","0"
"131","CellToEar","128785:129025","0.194286","0"
"132","CellToEar","129625:129745","0.315500","0"
"133","CellToEar","129905:129985","0.415000","0"
"134","CellToEar","130465:130585","0.199667","0"
"135","CellToEar","130865:131945","0.350360","0"
"136","CellToEar","132065:132305","0.385500","0"
"137","CellToEar","132425:132505","0.409500","0"
"138","CellToEar","132785:133025","0.298667","0"
"139","CellToEar","133385:134065","0.382929","0"
"140","CellToEar","134225:134665","0.237182","0"
"141","CellToEar","134825:134985","0.276400","0"
"142","CellToEar","135145:136225","0.477286","0"
"143","CellToEar","136345:136505","0.346400","0"
"144","CellToEar","137505:137625","0.242667","0"
"145","CellToEar","137745:137945","0.225667","0"
"146","CellToEar","138585:138705","0.384750","0"
"147","CellToEar","140265:140425","0.156000","0"
"148","CellToEar","141145:141585","0.280545","0"
"149","CellToEar","141945:142025","0.282000","0"
"150","CellToEar","142185:142305","0.130667","0"
"151","CellToEar","142465:147305","0.287282","0"
"152","CellToEar","147425:147585","0.261000","0"
"153","CellToEar","147745:147905","0.215400","0"
"154","CellToEar","148065:148545","0.232182","0"
"155","CellToEar","148745:151105","0.326167","0"
"156","CellToEar","151225:151385","0.204667","0"
"157","CellToEar","151625:151865","0.218833","0"
"158","CellToEar","152025:152105","0.120500","0"
"159","CellToEar","152265:152825","0.209214","0"
"160","CellToEar","153145:153705","0.300250","0"
"161","CellToEar","154905:155265","0.218222","0"
"162","CellToEar","155425:155785","0.202900","0"
"163","CellToEar","156065:156945","0.270842","0"
"164","CellToEar","157225:157305","0.148000","0"
"165","CellToEar","157585:157705","0.153667","0"
"166","CellToEar","157865:158665","0.388722","0"
"167","CellToEar","158825:159305","0.221900","0"
"168","CellToEar","159425:159625","0.292667","0"
"169","CellToEar","159865:160025","0.144000","0"
"170","CellToEar","160145:160505","0.164250","0"
"171","CellToEar","160625:161825","0.257080","0"
"172","CellToEar","161945:162025","0.154000","0"
"173","CellToEar","162265:162425","0.292400","0"
"174","CellToEar","162545:163665","0.271125","0"
"175","CellToEar","163825:164065","0.216200","0"
"176","CellToEar","164185:164905","0.291667","0"
"177","CellToEar","165025:165985","0.226826","0"
"178","CellToEar","166105:166545","0.329300","0"
"179","CellToEar","166665:167465","0.230056","0"
"180","CellToEar","167585:168145","0.289692","0"
"181","CellToEar","168625:168705","0.206000","0"
"182","CellToEar","168825:169945","0.258875","0"
"183","CellToEar","170305:170385","0.281000","0"
"184","CellToEar","170905:171065","0.375500","0"
"185","CellToEar","171505:171625","0.386750","0"
"186","CellToEar","171945:172225","0.226429","0"
"187","CellToEar","172345:172545","0.192400","0"
"188","CellToEar","172665:174105","0.231581","0"
"189","CellToEar","174225:174545","0.335250","0"
"190","CellToEar","175425:175545","0.139667","0"
"191","CellToEar","175705:176145","0.217222","0"
"192","CellToEar","176265:176385","0.288667","0"
"193","CellToEar","176945:178025","0.257952","0"
"194","CellToEar","178265:178625","0.322444","0"
"195","CellToEar","179225:179345","0.227667","0"
"196","CellToEar","179825:180145","0.235750","0"
"197","CellToEar","180945:181105","0.118500","0"
"198","CellToEar","181385:182105","0.264133","0"
"199","CellToEar","182425:182705","0.371286","0"
"200","CellToEar","182825:182985","0.321000","0"
"201","CellToEar","183105:183265","0.148200","0"
"202","CellToEar","183425:185545","0.254367","0"
"203","CellToEar","186025:186225","0.240400","0"
"204","CellToEar","186585:186705","0.146000","0"
"1","Pointing","25:4065","0.564505","1"
"2","Pointing","4225:4545","0.178625","0"
"3","Pointing","4705:4865","0.163250","0"
"4","Pointing","5465:5585","0.232500","0"
"5","Pointing","5705:16785","0.385139","0"
"6","Pointing","17825:17945","0.130500","0"
"7","Pointing","19825:20985","0.207375","0"
"8","Pointing","21145:22265","0.830241","1"
"9","Pointing","22465:23185","0.260176","0"
"10","Pointing","23305:23385","0.221000","0"
"11","Pointing","23945:24345","0.351000","0"
"12","Pointing","24665:25945","0.239437","0"
"13","Pointing","26065:27905","0.232683","0"
"14","Pointing","28025:28545","0.224667","0"
"15","Pointing","28745:28825","0.340000","0"
"16","Pointing","29185:29305","0.135000","0"
"17","Pointing","29425:30505","0.226905","0"
"18","Pointing","30945:31025","0.277000","0"
"19","Pointing","31185:31265","0.180333","0"
"20","Pointing","31545:31745","0.334250","0"
"21","Pointing","31865:39825","0.552959","1"
"22","Pointing","39945:41625","0.229333","0"
"23","Pointing","41745:42745","0.199091","0"
"24","Pointing","43105:43185","0.278500","0"
"25","Pointing","43345:43785","0.221778","0"
"26","Pointing","44225:44305","0.280667","0"
"27","Pointing","44425:44505","0.142000","0"
"28","Pointing","44865:44985","0.162250","0"
"29","Pointing","45105:58745","0.312703","0"
"30","Pointing","59545:59785","0.241333","0"
"31","Pointing","59905:60105","0.439600","0"
"32","Pointing","60225:60705","0.358300","0"
"33","Pointing","60865:61185","0.398875","0"
"34","Pointing","61505:61625","0.415250","0"
"35","Pointing","62265:62385","0.387000","0"
"36","Pointing","62505:62625","0.355667","0"
"37","Pointing","63025:63105","0.106000","0"
"38","Pointing","63305:63825","0.211222","0"
"39","Pointing","64065:64465","0.443286","0"
"40","Pointing","64825:66065","0.369852","0"
"41","Pointing","66185:71985","0.292576","0"
"42","Pointing","72145:73385","0.356767","0"
"43","Pointing","73505:77905","0.267312","0"
"44","Pointing","78065:78665","0.194692","0"
"45","Pointing","79185:79265","0.563500","1"
"46","Pointing","79385:79705","0.262857","0"
"47","Pointing","79945:80025","0.367667","0"
"48","Pointing","80425:80905","0.245833","0"
"49","Pointing","81185:81345","0.182500","0"
"50","Pointing","81665:81745","0.469500","0"
"51","Pointing","82025:82185","0.402500","0"
"52","Pointing","82425:82665","0.222714","0"
"53","Pointing","83145:83585","0.244889","0"
"54","Pointing","83865:85225","0.417212","0"
"55","Pointing","85345:85425","0.418500","0"
"56","Pointing","85825:85985","0.204250","0"
"57","Pointing","86145:86265","0.316667","0"
"58","Pointing","86385:86905","0.216455","0"
"59","Pointing","87385:87505","0.273333","0"
"60","Pointing","88025:88225","0.516250","1"
"61","Pointing","88425:88865","0.384000","0"
"62","Pointing","89025:89545","0.405077","0"
"63","Pointing","89785:90025","0.164800","0"
"64","Pointing","90345:90625","0.340571","0"
"65","Pointing","91105:91665","0.231333","0"
"66","Pointing","91825:98905","0.354322","0"
"67","Pointing","99145:99225","0.352500","0"
"68","Pointing","99385:100825","0.367303","0"
"69","Pointing","101505:102745","0.209414","0"
"70","Pointing","102865:102985","0.181000","0"
"71","Pointing","103105:103505","0.284545","0"
"72","Pointing","103625:103825","0.211400","0"
"73","Pointing","104185:104785","0.184533","0"
"74","Pointing","105065:105585","0.232000","0"
"75","Pointing","105705:114585","0.304720","0"
"76","Pointing","114745:115585","0.303053","0"
"77","Pointing","115825:115945","0.167250","0"
"78","Pointing","116065:116305","0.184000","0"
"79","Pointing","116585:116985","0.394364","0"
"80","Pointing","117105:117185","0.202667","0"
"81","Pointing","117425:118105","0.527375","1"
"82","Pointing","118225:118425","0.448333","0"
"83","Pointing","118665:118985","0.276667","0"
"84","Pointing","119265:119945","0.243625","0"
"85","Pointing","120065:120265","0.231667","0"
"86","Pointing","120425:121465","0.297720","0"
"87","Pointing","121585:123425","0.263256","0"
"88","Pointing","124265:124505","0.230143","0"
"89","Pointing","124905:125465","0.136462","0"
"90","Pointing","126145:128625","0.191800","0"
"91","Pointing","128745:128985","0.183667","0"
"92","Pointing","129265:129705","0.256600","0"
"93","Pointing","129945:130025","0.119000","0"
"94","Pointing","130185:141505","0.365388","0"
"95","Pointing","141705:141825","0.192333","0"
"96","Pointing","141945:142025","0.429000","0"
"97","Pointing","142145:148305","0.286215","0"
"98","Pointing","148465:148625","0.372600","0"
"99","Pointing","148745:149825","0.204750","0"
"100","Pointing","149945:150105","0.263000","0"
"101","Pointing","150225:153545","0.254776","0"
"102","Pointing","153665:174105","0.268825","0"
"103","Pointing","174905:174985","0.368667","0"
"104","Pointing","175265:175465","0.197750","0"
"105","Pointing","175745:176025","0.280167","0"
"106","Pointing","176185:176465","0.182571","0"
"107","Pointing","176585:176665","0.420667","0"
"108","Pointing","176785:176985","0.340750","0"
"109","Pointing","177225:177985","0.220824","0"
"110","Pointing","178305:178625","0.463222","0"
"111","Pointing","178905:179305","0.266778","0"
"112","Pointing","179465:179785","0.340000","0"
"113","Pointing","179905:180185","0.145833","0"
"114","Pointing","180425:181025","0.300857","0"
"115","Pointing","181385:181585","0.370000","0"
"116","Pointing","181745:182025","0.259333","0"
"117","Pointing","182265:186785","0.234542","0"
